Date,High,Low,Open,Close,Volume,Adj Close
2004-06-25,1145.9699707,1134.23999023,1140.65002441,1134.43005371,1812900000,1134.43005371
2004-06-28,1142.59997559,1131.7199707,1134.43005371,1133.34997559,1354600000,1133.34997559
2004-06-29,1138.26000977,1131.81005859,1133.34997559,1136.19995117,1375000000,1136.19995117
2004-06-30,1144.19995117,1133.61999512,1136.19995117,1140.83996582,1473800000,1140.83996582
2004-07-01,1140.83996582,1123.06005859,1140.83996582,1128.93994141,1495700000,1128.93994141
2004-07-02,1129.15002441,1123.26000977,1128.93994141,1125.38000488,1085000000,1125.38000488
2004-07-06,1125.38000488,1113.20996094,1125.38000488,1116.20996094,1283300000,1116.20996094
2004-07-07,1122.36999512,1114.92004395,1116.20996094,1118.32995605,1328600000,1118.32995605
2004-07-08,1119.11999512,1108.7199707,1118.32995605,1109.10998535,1401100000,1109.10998535
2004-07-09,1115.56994629,1109.10998535,1109.10998535,1112.81005859,1186300000,1112.81005859
2004-07-12,1116.10998535,1106.70996094,1112.81005859,1114.34997559,1114600000,1114.34997559
2004-07-13,1116.30004883,1112.98999023,1114.34997559,1115.14001465,1199700000,1115.14001465
2004-07-14,1119.59997559,1107.82995605,1115.14001465,1111.4699707,1462000000,1111.4699707
2004-07-15,1114.63000488,1106.67004395,1111.4699707,1106.68994141,1408700000,1106.68994141
2004-07-16,1112.17004395,1101.06994629,1106.68994141,1101.39001465,1450300000,1101.39001465
2004-07-19,1105.52001953,1096.55004883,1101.39001465,1100.90002441,1319900000,1100.90002441
2004-07-20,1108.88000488,1099.09997559,1100.90002441,1108.67004395,1445800000,1108.67004395
2004-07-21,1116.27001953,1093.88000488,1108.67004395,1093.88000488,1679500000,1093.88000488
2004-07-22,1099.66003418,1084.16003418,1093.88000488,1096.83996582,1680800000,1096.83996582
2004-07-23,1096.83996582,1083.56005859,1096.83996582,1086.19995117,1337500000,1086.19995117
2004-07-26,1089.81994629,1078.7800293,1086.19995117,1084.06994629,1413400000,1084.06994629
2004-07-27,1096.65002441,1084.06994629,1084.06994629,1094.82995605,1610800000,1094.82995605
2004-07-28,1098.83996582,1082.17004395,1094.82995605,1095.42004395,1554300000,1095.42004395
2004-07-29,1103.51000977,1095.42004395,1095.42004395,1100.43005371,1530100000,1100.43005371
2004-07-30,1103.72998047,1096.95996094,1100.43005371,1101.7199707,1298200000,1101.7199707
2004-08-02,1108.59997559,1097.33996582,1101.7199707,1106.61999512,1276000000,1106.61999512
2004-08-03,1106.61999512,1099.26000977,1106.61999512,1099.68994141,1338300000,1099.68994141
2004-08-04,1102.44995117,1092.40002441,1099.68994141,1098.63000488,1369200000,1098.63000488
2004-08-05,1098.79003906,1079.97998047,1098.63000488,1080.69995117,1397400000,1080.69995117
2004-08-06,1080.69995117,1062.22998047,1080.69995117,1063.9699707,1521000000,1063.9699707
2004-08-09,1069.45996094,1063.9699707,1063.9699707,1065.2199707,1086000000,1065.2199707
2004-08-10,1079.04003906,1065.2199707,1065.2199707,1079.04003906,1245600000,1079.04003906
2004-08-11,1079.04003906,1065.92004395,1079.04003906,1075.79003906,1410400000,1075.79003906
2004-08-12,1075.79003906,1062.81994629,1075.79003906,1063.22998047,1405100000,1063.22998047
2004-08-13,1067.57995605,1060.7199707,1063.22998047,1064.80004883,1175100000,1064.80004883
2004-08-16,1080.66003418,1064.80004883,1064.80004883,1079.33996582,1206200000,1079.33996582
2004-08-17,1086.7800293,1079.33996582,1079.33996582,1081.70996094,1267800000,1081.70996094
2004-08-18,1095.17004395,1078.93005371,1081.70996094,1095.17004395,1282500000,1095.17004395
2004-08-19,1095.17004395,1086.2800293,1095.17004395,1091.22998047,1249400000,1091.22998047
2004-08-20,1100.26000977,1089.56994629,1091.22998047,1098.34997559,1199900000,1098.34997559
2004-08-23,1101.40002441,1094.72998047,1098.34997559,1095.68005371,1021900000,1095.68005371
2004-08-24,1100.93994141,1092.81994629,1095.68005371,1096.18994141,1092500000,1096.18994141
2004-08-25,1106.29003906,1093.23999023,1096.18994141,1104.95996094,1192200000,1104.95996094
2004-08-26,1106.7800293,1102.45996094,1104.95996094,1105.08996582,1023600000,1105.08996582
2004-08-27,1109.68005371,1104.61999512,1105.08996582,1107.77001953,845400000,1107.77001953
2004-08-30,1107.77001953,1099.15002441,1107.77001953,1099.15002441,843100000,1099.15002441
2004-08-31,1104.23999023,1094.7199707,1099.15002441,1104.23999023,1138200000,1104.23999023
2004-09-01,1109.23999023,1099.18005371,1104.23999023,1105.91003418,1142100000,1105.91003418
2004-09-02,1119.10998535,1105.59997559,1105.91003418,1118.31005859,1118400000,1118.31005859
2004-09-03,1120.80004883,1113.56994629,1118.31005859,1113.63000488,924170000,1113.63000488
2004-09-07,1124.07995605,1113.63000488,1113.63000488,1121.30004883,1214400000,1121.30004883
2004-09-08,1123.05004883,1116.27001953,1121.30004883,1116.27001953,1246300000,1116.27001953
2004-09-09,1121.30004883,1113.61999512,1116.27001953,1118.38000488,1371300000,1118.38000488
2004-09-10,1125.26000977,1114.39001465,1118.38000488,1123.92004395,1261200000,1123.92004395
2004-09-13,1129.7800293,1123.34997559,1123.92004395,1125.81994629,1299800000,1125.81994629
2004-09-14,1129.45996094,1124.7199707,1125.81994629,1128.32995605,1204500000,1128.32995605
2004-09-15,1128.32995605,1119.81994629,1128.32995605,1120.36999512,1256000000,1120.36999512
2004-09-16,1126.06005859,1120.36999512,1120.36999512,1123.5,1113900000,1123.5
2004-09-17,1130.14001465,1123.5,1123.5,1128.55004883,1422600000,1128.55004883
2004-09-20,1128.55004883,1120.33996582,1128.55004883,1122.19995117,1197600000,1122.19995117
2004-09-21,1131.54003906,1122.19995117,1122.19995117,1129.30004883,1325000000,1129.30004883
2004-09-22,1129.30004883,1112.67004395,1129.30004883,1113.56005859,1379900000,1113.56005859
2004-09-23,1113.60998535,1108.05004883,1113.56005859,1108.35998535,1286300000,1108.35998535
2004-09-24,1113.81005859,1108.35998535,1108.35998535,1110.10998535,1255400000,1110.10998535
2004-09-27,1110.10998535,1103.23999023,1110.10998535,1103.52001953,1263500000,1103.52001953
2004-09-28,1111.77001953,1101.29003906,1103.52001953,1110.06005859,1396600000,1110.06005859
2004-09-29,1114.80004883,1107.42004395,1110.06005859,1114.80004883,1402900000,1114.80004883
2004-09-30,1116.31005859,1109.68005371,1114.80004883,1114.57995605,1748000000,1114.57995605
2004-10-01,1131.64001465,1114.57995605,1114.57995605,1131.5,1582200000,1131.5
2004-10-04,1140.13000488,1131.5,1131.5,1135.17004395,1534000000,1135.17004395
2004-10-05,1137.86999512,1132.0300293,1135.17004395,1134.47998047,1418400000,1134.47998047
2004-10-06,1142.05004883,1132.93994141,1134.47998047,1142.05004883,1416700000,1142.05004883
2004-10-07,1142.05004883,1130.5,1142.05004883,1130.65002441,1447500000,1130.65002441
2004-10-08,1132.92004395,1120.18994141,1130.65002441,1122.14001465,1291600000,1122.14001465
2004-10-11,1126.19995117,1122.14001465,1122.14001465,1124.39001465,943800000,1124.39001465
2004-10-12,1124.39001465,1115.77001953,1124.39001465,1121.83996582,1320100000,1121.83996582
2004-10-13,1127.01000977,1109.63000488,1121.83996582,1113.65002441,1546200000,1113.65002441
2004-10-14,1114.95996094,1102.06005859,1113.65002441,1103.29003906,1489500000,1103.29003906
2004-10-15,1113.17004395,1102.14001465,1103.29003906,1108.19995117,1645100000,1108.19995117
2004-10-18,1114.45996094,1103.32995605,1108.19995117,1114.02001953,1373300000,1114.02001953
2004-10-19,1117.95996094,1103.15002441,1114.02001953,1103.22998047,1737500000,1103.22998047
2004-10-20,1104.08996582,1094.25,1103.22998047,1103.66003418,1685700000,1103.66003418
2004-10-21,1108.86999512,1098.4699707,1103.66003418,1106.48999023,1673000000,1106.48999023
2004-10-22,1108.14001465,1095.4699707,1106.48999023,1095.73999023,1469600000,1095.73999023
2004-10-25,1096.81005859,1090.29003906,1095.73999023,1094.80004883,1380500000,1094.80004883
2004-10-26,1111.09997559,1094.81005859,1094.81005859,1111.08996582,1685400000,1111.08996582
2004-10-27,1126.29003906,1107.43005371,1111.08996582,1125.40002441,1741900000,1125.40002441
2004-10-28,1130.67004395,1120.59997559,1125.33996582,1127.43994141,1628200000,1127.43994141
2004-10-29,1131.40002441,1124.61999512,1127.43994141,1130.19995117,1500800000,1130.19995117
2004-11-01,1133.41003418,1127.59997559,1130.19995117,1130.51000977,1395900000,1130.51000977
2004-11-02,1140.47998047,1128.11999512,1130.51000977,1130.56005859,1659000000,1130.56005859
2004-11-03,1147.56994629,1130.54003906,1130.54003906,1143.19995117,1767500000,1143.19995117
2004-11-04,1161.67004395,1142.33996582,1143.19995117,1161.67004395,1782700000,1161.67004395
2004-11-05,1170.86999512,1160.66003418,1161.67004395,1166.17004395,1724400000,1166.17004395
2004-11-08,1166.77001953,1162.31994629,1166.17004395,1164.89001465,1358700000,1164.89001465
2004-11-09,1168.95996094,1162.47998047,1164.89001465,1164.07995605,1450800000,1164.07995605
2004-11-10,1169.25,1162.51000977,1164.07995605,1162.91003418,1504300000,1162.91003418
2004-11-11,1174.80004883,1162.91003418,1162.91003418,1173.47998047,1393000000,1173.47998047
2004-11-12,1184.17004395,1171.43005371,1173.47998047,1184.17004395,1531600000,1184.17004395
2004-11-15,1184.47998047,1179.84997559,1184.17004395,1183.81005859,1453300000,1183.81005859
2004-11-16,1183.81005859,1175.31994629,1183.81005859,1175.43005371,1364400000,1175.43005371
2004-11-17,1188.45996094,1175.43005371,1175.43005371,1181.93994141,1684200000,1181.93994141
2004-11-18,1184.90002441,1180.15002441,1181.93994141,1183.55004883,1456700000,1183.55004883
2004-11-19,1184.0,1169.18994141,1183.55004883,1170.33996582,1526600000,1170.33996582
2004-11-22,1178.18005371,1167.89001465,1170.33996582,1177.23999023,1392700000,1177.23999023
2004-11-23,1179.52001953,1171.41003418,1177.23999023,1176.93994141,1428300000,1176.93994141
2004-11-24,1182.45996094,1176.93994141,1176.93994141,1181.76000977,1149600000,1181.76000977
2004-11-26,1186.61999512,1181.07995605,1181.76000977,1182.65002441,504580000,1182.65002441
2004-11-29,1186.93994141,1172.36999512,1182.65002441,1178.56994629,1378500000,1178.56994629
2004-11-30,1178.66003418,1173.81005859,1178.56994629,1173.81994629,1553500000,1173.81994629
2004-12-01,1191.36999512,1173.7800293,1173.7800293,1191.36999512,1772800000,1191.36999512
2004-12-02,1194.80004883,1186.7199707,1191.36999512,1190.32995605,1774900000,1190.32995605
2004-12-03,1197.45996094,1187.70996094,1190.32995605,1191.17004395,1566700000,1191.17004395
2004-12-06,1192.41003418,1185.18005371,1191.17004395,1190.25,1354400000,1190.25
2004-12-07,1192.17004395,1177.06994629,1190.25,1177.06994629,1533900000,1177.06994629
2004-12-08,1184.05004883,1177.06994629,1177.06994629,1182.81005859,1525200000,1182.81005859
2004-12-09,1190.51000977,1173.79003906,1182.81005859,1189.23999023,1624700000,1189.23999023
2004-12-10,1191.44995117,1185.23999023,1189.23999023,1188.0,1443700000,1188.0
2004-12-13,1198.73999023,1188.0,1188.0,1198.68005371,1436100000,1198.68005371
2004-12-14,1205.29003906,1197.83996582,1198.68005371,1203.38000488,1544400000,1203.38000488
2004-12-15,1206.60998535,1199.43994141,1203.38000488,1205.7199707,1695800000,1205.7199707
2004-12-16,1207.9699707,1198.41003418,1205.7199707,1203.20996094,1793900000,1203.20996094
2004-12-17,1203.20996094,1193.48999023,1203.20996094,1194.19995117,2335000000,1194.19995117
2004-12-20,1203.43005371,1193.35998535,1194.19995117,1194.65002441,1422800000,1194.65002441
2004-12-21,1205.93005371,1194.65002441,1194.65002441,1205.44995117,1483700000,1205.44995117
2004-12-22,1211.42004395,1203.84997559,1205.44995117,1209.56994629,1390800000,1209.56994629
2004-12-23,1213.66003418,1208.70996094,1209.56994629,1210.13000488,956100000,1210.13000488
2004-12-27,1214.13000488,1204.92004395,1210.13000488,1204.92004395,922000000,1204.92004395
2004-12-28,1213.54003906,1204.92004395,1204.92004395,1213.54003906,983000000,1213.54003906
2004-12-29,1213.84997559,1210.94995117,1213.54003906,1213.44995117,925900000,1213.44995117
2004-12-30,1216.4699707,1213.41003418,1213.44995117,1213.55004883,829800000,1213.55004883
2004-12-31,1217.32995605,1211.65002441,1213.55004883,1211.92004395,786900000,1211.92004395
2005-01-03,1217.80004883,1200.31994629,1211.92004395,1202.07995605,1510800000,1202.07995605
2005-01-04,1205.83996582,1185.39001465,1202.07995605,1188.05004883,1721000000,1188.05004883
2005-01-05,1192.72998047,1183.7199707,1188.05004883,1183.73999023,1738900000,1183.73999023
2005-01-06,1191.63000488,1183.27001953,1183.73999023,1187.89001465,1569100000,1187.89001465
2005-01-07,1192.19995117,1182.16003418,1187.89001465,1186.18994141,1477900000,1186.18994141
2005-01-10,1194.7800293,1184.80004883,1186.18994141,1190.25,1490400000,1190.25
2005-01-11,1190.25,1180.43005371,1190.25,1182.98999023,1488800000,1182.98999023
2005-01-12,1187.92004395,1175.64001465,1182.98999023,1187.69995117,1562100000,1187.69995117
2005-01-13,1187.69995117,1175.81005859,1187.69995117,1177.44995117,1510300000,1177.44995117
2005-01-14,1185.20996094,1177.44995117,1177.44995117,1184.52001953,1335400000,1184.52001953
2005-01-18,1195.97998047,1180.09997559,1184.52001953,1195.97998047,1596800000,1195.97998047
2005-01-19,1195.97998047,1184.41003418,1195.97998047,1184.63000488,1498700000,1184.63000488
2005-01-20,1184.63000488,1173.42004395,1184.63000488,1175.41003418,1692000000,1175.41003418
2005-01-21,1179.44995117,1167.81994629,1175.41003418,1167.86999512,1643500000,1167.86999512
2005-01-24,1173.0300293,1163.75,1167.86999512,1163.75,1494600000,1163.75
2005-01-25,1174.30004883,1163.75,1163.75,1168.41003418,1610400000,1168.41003418
2005-01-26,1175.95996094,1168.41003418,1168.41003418,1174.06994629,1635900000,1174.06994629
2005-01-27,1177.5,1170.15002441,1174.06994629,1174.55004883,1600600000,1174.55004883
2005-01-28,1175.60998535,1166.25,1174.55004883,1171.35998535,1641800000,1171.35998535
2005-01-31,1182.06994629,1171.35998535,1171.35998535,1181.27001953,1679800000,1181.27001953
2005-02-01,1190.39001465,1180.94995117,1181.27001953,1189.41003418,1681980000,1189.41003418
2005-02-02,1195.25,1188.92004395,1189.41003418,1193.18994141,1561740000,1193.18994141
2005-02-03,1193.18994141,1185.64001465,1193.18994141,1189.89001465,1554460000,1189.89001465
2005-02-04,1203.4699707,1189.67004395,1189.89001465,1203.0300293,1648160000,1203.0300293
2005-02-07,1204.15002441,1199.27001953,1203.0300293,1201.7199707,1347270000,1201.7199707
2005-02-08,1205.10998535,1200.16003418,1201.7199707,1202.30004883,1416170000,1202.30004883
2005-02-09,1203.82995605,1191.54003906,1202.30004883,1191.98999023,1511040000,1191.98999023
2005-02-10,1198.75,1191.54003906,1191.98999023,1197.01000977,1491670000,1197.01000977
2005-02-11,1208.38000488,1193.2800293,1197.01000977,1205.30004883,1562300000,1205.30004883
2005-02-14,1206.93005371,1203.58996582,1205.30004883,1206.14001465,1290180000,1206.14001465
2005-02-15,1212.43994141,1205.52001953,1206.14001465,1210.11999512,1527080000,1210.11999512
2005-02-16,1212.43994141,1205.06005859,1210.11999512,1210.33996582,1490100000,1210.33996582
2005-02-17,1211.32995605,1200.73999023,1210.33996582,1200.75,1580120000,1200.75
2005-02-18,1202.92004395,1197.34997559,1200.75,1201.58996582,1551200000,1201.58996582
2005-02-22,1202.47998047,1184.16003418,1201.58996582,1184.16003418,1744940000,1184.16003418
2005-02-23,1193.52001953,1184.16003418,1184.16003418,1190.80004883,1501090000,1190.80004883
2005-02-24,1200.42004395,1187.80004883,1190.80004883,1200.19995117,1518750000,1200.19995117
2005-02-25,1212.15002441,1199.60998535,1200.19995117,1211.36999512,1523680000,1211.36999512
2005-02-28,1211.36999512,1198.13000488,1211.36999512,1203.59997559,1795480000,1203.59997559
2005-03-01,1212.25,1203.59997559,1203.59997559,1210.41003418,1708060000,1210.41003418
2005-03-02,1215.79003906,1204.2199707,1210.41003418,1210.07995605,1568540000,1210.07995605
2005-03-03,1215.7199707,1204.44995117,1210.07995605,1210.4699707,1616240000,1210.4699707
2005-03-04,1224.76000977,1210.4699707,1210.4699707,1222.11999512,1636820000,1222.11999512
2005-03-07,1229.10998535,1222.11999512,1222.11999512,1225.31005859,1488830000,1225.31005859
2005-03-08,1225.68994141,1218.56994629,1225.31005859,1219.43005371,1523090000,1219.43005371
2005-03-09,1219.43005371,1206.66003418,1219.43005371,1207.01000977,1704970000,1207.01000977
2005-03-10,1211.22998047,1201.41003418,1207.01000977,1209.25,1604020000,1209.25
2005-03-11,1213.04003906,1198.15002441,1209.25,1200.07995605,1449820000,1200.07995605
2005-03-14,1206.82995605,1199.51000977,1200.07995605,1206.82995605,1437430000,1206.82995605
2005-03-15,1210.54003906,1197.75,1206.82995605,1197.75,1513530000,1197.75
2005-03-16,1197.75,1185.60998535,1197.75,1188.06994629,1653190000,1188.06994629
2005-03-17,1193.2800293,1186.33996582,1188.06994629,1190.20996094,1581930000,1190.20996094
2005-03-18,1191.97998047,1182.7800293,1190.20996094,1189.65002441,2344370000,1189.65002441
2005-03-21,1189.65002441,1178.81994629,1189.65002441,1183.7800293,1819440000,1183.7800293
2005-03-22,1189.58996582,1171.63000488,1183.7800293,1171.70996094,2114470000,1171.70996094
2005-03-23,1176.26000977,1168.69995117,1171.70996094,1172.5300293,2246870000,1172.5300293
2005-03-24,1180.10998535,1171.42004395,1172.5300293,1171.42004395,1721720000,1171.42004395
2005-03-28,1179.91003418,1171.42004395,1171.42004395,1174.2800293,1746220000,1174.2800293
2005-03-29,1179.39001465,1163.68994141,1174.2800293,1165.35998535,2223250000,1165.35998535
2005-03-30,1181.54003906,1165.35998535,1165.35998535,1181.41003418,2097110000,1181.41003418
2005-03-31,1184.5300293,1179.48999023,1181.41003418,1180.58996582,2214230000,1180.58996582
2005-04-01,1189.80004883,1169.91003418,1180.58996582,1172.92004395,2168690000,1172.92004395
2005-04-04,1178.60998535,1167.7199707,1172.79003906,1176.11999512,2079770000,1176.11999512
2005-04-05,1183.56005859,1176.11999512,1176.11999512,1181.39001465,1870800000,1181.39001465
2005-04-06,1189.33996582,1181.39001465,1181.39001465,1184.06994629,1797400000,1184.06994629
2005-04-07,1191.88000488,1183.81005859,1184.06994629,1191.14001465,1900620000,1191.14001465
2005-04-08,1191.75,1181.13000488,1191.14001465,1181.19995117,1661330000,1181.19995117
2005-04-11,1184.06994629,1178.68994141,1181.19995117,1181.20996094,1525310000,1181.20996094
2005-04-12,1190.17004395,1170.84997559,1181.20996094,1187.76000977,1979830000,1187.76000977
2005-04-13,1187.76000977,1171.40002441,1187.76000977,1173.79003906,2049740000,1173.79003906
2005-04-14,1174.67004395,1161.69995117,1173.79003906,1162.05004883,2355040000,1162.05004883
2005-04-15,1162.05004883,1141.92004395,1162.05004883,1142.61999512,2689960000,1142.61999512
2005-04-18,1148.92004395,1139.80004883,1142.61999512,1145.97998047,2180670000,1145.97998047
2005-04-19,1154.67004395,1145.97998047,1145.97998047,1152.7800293,2142700000,1152.7800293
2005-04-20,1155.5,1136.15002441,1152.7800293,1137.5,2217050000,1137.5
2005-04-21,1159.94995117,1137.5,1137.5,1159.94995117,2308560000,1159.94995117
2005-04-22,1159.94995117,1142.94995117,1159.94995117,1152.11999512,2045880000,1152.11999512
2005-04-25,1164.05004883,1152.11999512,1152.11999512,1162.09997559,1795030000,1162.09997559
2005-04-26,1164.80004883,1151.82995605,1162.09997559,1151.82995605,1959740000,1151.82995605
2005-04-27,1159.86999512,1144.42004395,1151.73999023,1156.38000488,2151520000,1156.38000488
2005-04-28,1156.38000488,1143.2199707,1156.38000488,1143.2199707,2182270000,1143.2199707
2005-04-29,1156.9699707,1139.18994141,1143.2199707,1156.84997559,2362360000,1156.84997559
2005-05-02,1162.86999512,1154.70996094,1156.84997559,1162.16003418,1980040000,1162.16003418
2005-05-03,1166.89001465,1156.70996094,1162.16003418,1161.17004395,2167020000,1161.17004395
2005-05-04,1176.01000977,1161.17004395,1161.17004395,1175.65002441,2306480000,1175.65002441
2005-05-05,1178.61999512,1166.77001953,1175.65002441,1172.63000488,1997100000,1172.63000488
2005-05-06,1177.75,1170.5,1172.63000488,1171.34997559,1707200000,1171.34997559
2005-05-09,1178.86999512,1169.38000488,1171.34997559,1178.83996582,1857020000,1178.83996582
2005-05-10,1178.83996582,1162.97998047,1178.83996582,1166.2199707,1889660000,1166.2199707
2005-05-11,1171.77001953,1157.70996094,1166.2199707,1171.10998535,1834970000,1171.10998535
2005-05-12,1173.36999512,1157.76000977,1171.10998535,1159.35998535,1995290000,1159.35998535
2005-05-13,1163.75,1146.18005371,1159.35998535,1154.05004883,2188590000,1154.05004883
2005-05-16,1165.75,1153.64001465,1154.05004883,1165.68994141,1856860000,1165.68994141
2005-05-17,1174.34997559,1159.85998535,1165.68994141,1173.80004883,1887260000,1173.80004883
2005-05-18,1187.90002441,1173.80004883,1173.80004883,1185.56005859,2266320000,1185.56005859
2005-05-19,1191.08996582,1184.48999023,1185.56005859,1191.07995605,1775860000,1191.07995605
2005-05-20,1191.2199707,1185.18994141,1191.07995605,1189.2800293,1631750000,1189.2800293
2005-05-23,1197.43994141,1188.76000977,1189.2800293,1193.85998535,1681170000,1193.85998535
2005-05-24,1195.29003906,1189.86999512,1193.85998535,1194.06994629,1681000000,1194.06994629
2005-05-25,1194.06994629,1185.95996094,1194.06994629,1190.01000977,1742180000,1190.01000977
2005-05-26,1198.94995117,1190.01000977,1190.01000977,1197.61999512,1654110000,1197.61999512
2005-05-27,1199.56005859,1195.2800293,1197.61999512,1198.7800293,1381430000,1198.7800293
2005-05-31,1198.7800293,1191.5,1198.7800293,1191.5,1840680000,1191.5
2005-06-01,1205.64001465,1191.0300293,1191.5,1202.2199707,1810100000,1202.2199707
2005-06-02,1204.67004395,1198.42004395,1202.27001953,1204.29003906,1813790000,1204.29003906
2005-06-03,1205.08996582,1194.55004883,1204.29003906,1196.02001953,1627520000,1196.02001953
2005-06-06,1198.7800293,1192.75,1196.02001953,1197.51000977,1547120000,1197.51000977
2005-06-07,1208.84997559,1197.26000977,1197.51000977,1197.26000977,1851370000,1197.26000977
2005-06-08,1201.9699707,1193.32995605,1197.26000977,1194.67004395,1715490000,1194.67004395
2005-06-09,1201.85998535,1191.08996582,1194.67004395,1200.93005371,1824120000,1200.93005371
2005-06-10,1202.79003906,1192.64001465,1200.93005371,1198.10998535,1664180000,1198.10998535
2005-06-13,1206.0300293,1194.51000977,1198.10998535,1200.81994629,1661350000,1200.81994629
2005-06-14,1207.5300293,1200.18005371,1200.81994629,1203.91003418,1698150000,1203.91003418
2005-06-15,1208.07995605,1198.66003418,1203.91003418,1206.57995605,1840440000,1206.57995605
2005-06-16,1212.09997559,1205.4699707,1206.55004883,1210.95996094,1776040000,1210.95996094
2005-06-17,1219.55004883,1210.93005371,1210.93005371,1216.95996094,2407370000,1216.95996094
2005-06-20,1219.09997559,1210.65002441,1216.95996094,1216.09997559,1714530000,1216.09997559
2005-06-21,1217.13000488,1211.85998535,1216.09997559,1213.60998535,1720700000,1213.60998535
2005-06-22,1219.58996582,1211.68994141,1213.60998535,1213.88000488,1823250000,1213.88000488
2005-06-23,1216.44995117,1200.7199707,1213.88000488,1200.72998047,2029920000,1200.72998047
2005-06-24,1200.90002441,1191.44995117,1200.72998047,1191.56994629,2418800000,1191.56994629
2005-06-27,1194.32995605,1188.30004883,1191.56994629,1190.68994141,1738620000,1190.68994141
2005-06-28,1202.54003906,1190.68994141,1190.68994141,1201.56994629,1772410000,1201.56994629
2005-06-29,1204.06994629,1198.69995117,1201.56994629,1199.84997559,1769280000,1199.84997559
2005-06-30,1203.27001953,1190.51000977,1199.84997559,1191.32995605,2109490000,1191.32995605
2005-07-01,1197.89001465,1191.32995605,1191.32995605,1194.43994141,1593820000,1194.43994141
2005-07-05,1206.33996582,1192.48999023,1194.43994141,1204.98999023,1805820000,1204.98999023
2005-07-06,1206.10998535,1194.7800293,1204.98999023,1194.93994141,1883470000,1194.93994141
2005-07-07,1198.45996094,1183.55004883,1194.93994141,1197.86999512,1952440000,1197.86999512
2005-07-08,1212.72998047,1197.19995117,1197.86999512,1211.85998535,1900810000,1211.85998535
2005-07-11,1220.0300293,1211.85998535,1211.85998535,1219.43994141,1846300000,1219.43994141
2005-07-12,1225.54003906,1216.59997559,1219.43994141,1222.20996094,1932010000,1222.20996094
2005-07-13,1224.45996094,1219.64001465,1222.20996094,1223.29003906,1812500000,1223.29003906
2005-07-14,1233.16003418,1223.29003906,1223.29003906,1226.5,2048710000,1226.5
2005-07-15,1229.5300293,1223.5,1226.5,1227.92004395,1716400000,1227.92004395
2005-07-18,1227.92004395,1221.13000488,1227.92004395,1221.13000488,1582100000,1221.13000488
2005-07-19,1230.33996582,1221.13000488,1221.13000488,1229.34997559,2041280000,1229.34997559
2005-07-20,1236.56005859,1222.91003418,1229.34997559,1235.19995117,2063340000,1235.19995117
2005-07-21,1235.82995605,1224.69995117,1235.19995117,1227.04003906,2129840000,1227.04003906
2005-07-22,1234.18994141,1226.15002441,1227.04003906,1233.68005371,1766990000,1233.68005371
2005-07-25,1238.35998535,1228.15002441,1233.68005371,1229.0300293,1717580000,1229.0300293
2005-07-26,1234.42004395,1229.0300293,1229.0300293,1231.16003418,1934180000,1231.16003418
2005-07-27,1237.64001465,1230.15002441,1231.16003418,1236.79003906,1945800000,1236.79003906
2005-07-28,1245.15002441,1235.81005859,1236.79003906,1243.7199707,2001680000,1243.7199707
2005-07-29,1245.04003906,1234.18005371,1243.7199707,1234.18005371,1789600000,1234.18005371
2005-08-01,1239.09997559,1233.80004883,1234.18005371,1235.34997559,1716870000,1235.34997559
2005-08-02,1244.68994141,1235.34997559,1235.34997559,1244.11999512,2043120000,1244.11999512
2005-08-03,1245.85998535,1240.56994629,1244.11999512,1245.04003906,1999980000,1245.04003906
2005-08-04,1245.04003906,1235.15002441,1245.04003906,1235.85998535,1981220000,1235.85998535
2005-08-05,1235.85998535,1225.61999512,1235.85998535,1226.42004395,1930280000,1226.42004395
2005-08-08,1232.2800293,1222.67004395,1226.42004395,1223.13000488,1804140000,1223.13000488
2005-08-09,1234.10998535,1223.13000488,1223.13000488,1231.38000488,1897520000,1231.38000488
2005-08-10,1242.68994141,1226.57995605,1231.38000488,1229.13000488,2172320000,1229.13000488
2005-08-11,1237.81005859,1228.32995605,1229.13000488,1237.81005859,1941560000,1237.81005859
2005-08-12,1237.81005859,1225.86999512,1237.81005859,1230.39001465,1709300000,1230.39001465
2005-08-15,1236.23999023,1226.19995117,1230.40002441,1233.86999512,1562880000,1233.86999512
2005-08-16,1233.86999512,1219.05004883,1233.86999512,1219.33996582,1820410000,1219.33996582
2005-08-17,1225.63000488,1218.06994629,1219.33996582,1220.23999023,1859150000,1220.23999023
2005-08-18,1222.64001465,1215.93005371,1220.23999023,1219.02001953,1808170000,1219.02001953
2005-08-19,1225.07995605,1219.02001953,1219.02001953,1219.70996094,1558790000,1219.70996094
2005-08-22,1228.95996094,1216.4699707,1219.70996094,1221.72998047,1621330000,1221.72998047
2005-08-23,1223.04003906,1214.43994141,1221.72998047,1217.58996582,1678620000,1217.58996582
2005-08-24,1224.15002441,1209.36999512,1217.56994629,1209.58996582,1930800000,1209.58996582
2005-08-25,1213.72998047,1209.56994629,1209.58996582,1212.36999512,1571110000,1212.36999512
2005-08-26,1212.40002441,1204.22998047,1212.40002441,1205.09997559,1541090000,1205.09997559
2005-08-29,1214.2800293,1201.5300293,1205.09997559,1212.2800293,1599450000,1212.2800293
2005-08-30,1212.2800293,1201.06994629,1212.2800293,1208.41003418,1916470000,1208.41003418
2005-08-31,1220.35998535,1204.40002441,1208.41003418,1220.32995605,2365510000,1220.32995605
